322,grasp,AnyHand,crate2
322,move,crate3,1.4728106,-2.1683354,0.24983838,0.0023882927,0.011307435,25.458487
323,move,crate1,1.4474117,-2.1716747,0.7493629,-0.0051770066,-0.10331736,-9.93399
325,move,crate1,1.4495776,-2.1720653,0.7496628,-0.014137183,0.0072818594,-10.868263
331,move,crate1,1.4475701,-2.1737335,0.74966323,0.077324755,-0.06718781,-11.450479
333,move,crate1,1.4483176,-2.170244,0.74965006,-0.037884083,-0.07670548,-13.32578
335,move,crate1,1.4517918,-2.171823,0.749804,0.0627711,0.020222722,-14.511359
338,move,crate1,1.4514246,-2.1708887,0.7499288,0.023875995,-0.112765774,-15.144773
341,move,crate2,0.64666873,-0.18184423,1.1304384,-0.020010592,8.4993476E-4,17.45203
342,move,crate1,1.4555112,-2.1689005,0.7497381,-0.14403732,-0.022816673,-15.705525
342,move,crate2,1.3237469,-1.7801782,1.5969197,-0.020010592,8.4993476E-4,17.45203
343,move,crate2,1.4246995,-2.018498,1.748181,-0.020010592,8.4993476E-4,17.45203
344,move,crate2,1.4816301,-2.1528924,1.7731217,-0.020010592,8.4993476E-4,17.45203
345,move,crate2,1.4957111,-2.1861374,1.7106198,-0.020010592,8.4993476E-4,17.45203
346,move,crate2,1.4955504,-2.1857598,1.6096689,-0.020010592,8.4993476E-4,17.45203
348,move,crate1,1.4544622,-2.1717734,0.7499353,0.11561412,-0.0720341,-16.49628
